energy,price
31615.0,64.58
30892.0,62.87
30427.0,62.75
30397.0,67.89
30668.0,72.35
33367.0,83.8
34572.0,85.73
33596.0,76.26
31047.0,65.45
28168.0,59.46
22551.0,55.15
21052.0,51.51
20002.0,48.66
19371.0,44.36
18975.0,36.33
18934.0,34.88
19211.0,39.21
19743.0,42.29
19775.0,53.33
21241.0,53.95
22554.0,53.67
23012.0,52.27
22932.0,47.92
22969.0,51.03
22744.0,43.89
21706.0,41.31
21270.0,41.79
21062.0,44.57
21051.0,48.15
21594.0,60.11
23277.0,63.03
25521.0,60.11
24718.0,48.34
23519.0,40.19
23212.0,27.68
21739.0,20.42
20707.0,17.38
19963.0,17.91
19708.0,16.81
19650.0,17.21
19838.0,25.65
19351.0,31.22
20162.0,41.38
22045.0,43.42
23700.0,43.8
24525.0,41.88
24689.0,42.23
24960.0,42.12
24790.0,40.86
23615.0,41.22
22925.0,42.62
22801.0,48.32
23044.0,55.97
23481.0,69.69
24567.0,72.97
27117.0,69.04
26623.0,55.43
24758.0,52.7
26397.0,49.65
24928.0,46.44
23977.0,41.37
23593.0,39.41
23400.0,38.79
23745.0,45.04
25167.0,53.2
27428.0,61.94
29921.0,67.38
31099.0,72.79
32003.0,70.29
32810.0,66.52
33535.0,61.57
33703.0,61.64
32802.0,60.3
32417.0,56.71
32537.0,56.63
32794.0,59.13
32434.0,73.1
31756.0,81.22
31328.0,89.34
31563.0,80.93
30780.0,64.63
28352.0,62.04
29195.0,58.1
27247.0,54.75
25908.0,52.54
25239.0,48.41
24906.0,46.14
25122.0,45.82
26479.0,48.03
28626.0,50.8
31163.0,56.56
33525.0,59.12
35090.0,58.44
35728.0,56.53
36666.0,56.96
37123.0,57.45
36437.0,56.71
35790.0,55.29
35759.0,53.84
35744.0,53.85
35219.0,61.57
34623.0,74.22
33571.0,76.95
32808.0,75.9
32358.0,63.52
30495.0,57.03
25996.0,60.68
24316.0,57.53
23179.0,54.14
22471.0,50.17
22303.0,48.47
22681.0,48.21
24489.0,48.36
26296.0,47.5
29064.0,50.63
31757.0,50.16
33400.0,51.4
34584.0,54.79
35454.0,54.86
36131.0,53.9
35671.0,49.51
34894.0,44.29
34694.0,39.66
34571.0,40.8
34103.0,49.46
33145.0,57.14
32361.0,63.13
32815.0,62.17
32270.0,55.98
30116.0,50.79
26952.0,50.24
25313.0,48.28
24260.0,44.09
23668.0,40.06
23474.0,39.54
23785.0,44.24
25545.0,54.7
27738.0,60.05
29367.0,68.44
30911.0,65.91
32129.0,62.87
32728.0,61.8
33263.0,61.81
33310.0,61.71
32357.0,58.07
31587.0,56.67
31649.0,56.56
31760.0,57.32
31318.0,63.7
30679.0,75.39
31003.0,75.2
32449.0,73.97
30037.0,62.26
27687.0,56.26
24762.0,57.44
23419.0,54.18
22296.0,52.59
21614.0,50.83
21308.0,51.24
21275.0,53.29
21645.0,56.77
22779.0,62.29
23691.0,70.79
25714.0,71.31
27289.0,69.56
27731.0,67.62
27801.0,66.65
27853.0,66.49
27197.0,61.08
25771.0,59.01
25074.0,59.46
24870.0,60.85
24916.0,71.2
25507.0,82.65
27876.0,86.2
28063.0,84.94
26179.0,71.02
24381.0,64.36
23837.0,57.38
22481.0,53.27
21630.0,50.16
21336.0,48.67
21363.0,48.72
22173.0,49.4
24601.0,54.72
27944.0,60.48
29981.0,67.97
31007.0,69.25
31478.0,64.15
31869.0,62.28
31916.0,60.09
31725.0,59.46
30722.0,57.53
30112.0,55.72
29825.0,54.67
30200.0,56.26
32381.0,66.23
33199.0,74.99
33253.0,75.79
31957.0,71.74
29103.0,63.78
26365.0,58.72
27361.0,57.81
25416.0,52.44
24155.0,50.45
23665.0,49.7
23566.0,49.84
24179.0,51.33
26721.0,56.71
31174.0,62.97
33483.0,68.96
34347.0,66.55
34486.0,62.8
33967.0,59.72
33575.0,59.63
33385.0,59.43
32332.0,55.22
31915.0,51.34
31926.0,50.31
32890.0,54.55
35387.0,69.5
36017.0,73.25
35954.0,73.84
35001.0,68.94
32535.0,56.99
29486.0,53.4
26024.0,47.99
24497.0,41.05
23422.0,39.39
22967.0,39.27
22943.0,40.36
23535.0,41.82
25970.0,50.58
29189.0,52.69
31546.0,57.27
32454.0,58.97
32960.0,56.56
32904.0,55.67
32833.0,56.32
32326.0,54.86
31062.0,55.65
30153.0,53.76
29677.0,54.25
29551.0,55.46
29636.0,56.31
31977.0,65.81
33552.0,66.97
32700.0,62.91
30451.0,57.94
28016.0,57.65
26196.0,53.56
24615.0,51.06
23337.0,47.59
22672.0,46.54
22392.0,43.6
22307.0,45.6
22785.0,49.02
23571.0,47.7
25498.0,51.74
28233.0,53.36
29858.0,51.96
30223.0,50.71
29902.0,51.12
29821.0,50.49
28748.0,48.38
27381.0,43.49
26540.0,42.37
26308.0,46.73
26689.0,55.14
28952.0,63.06
30883.0,63.83
30836.0,61.44
29274.0,58.05
27076.0,55.41
24920.0,53.84
23002.0,52.95
21822.0,48.91
21097.0,44.66
20790.0,43.25
20865.0,42.62
21350.0,42.94
21417.0,44.05
22391.0,47.08
24319.0,52.13
26202.0,52.35
26794.0,54.12
26776.0,54.99
27054.0,55.24
26830.0,54.5
25731.0,50.7
24863.0,47.2
24658.0,47.45
25354.0,54.83
27938.0,72.42
30509.0,76.27
30791.0,73.38
29482.0,61.86
27131.0,59.43
24676.0,61.23
22803.0,57.06
21870.0,53.59
21579.0,51.98
21640.0,52.69
22495.0,55.44
25526.0,60.39
29358.0,65.49
32532.0,76.03
33990.0,77.49
34713.0,76.69
34580.0,74.13
34166.0,73.72
33718.0,68.02
32436.0,66.29
31728.0,64.93
31176.0,64.64
31001.0,67.17
30840.0,80.91
33382.0,85.0
35735.0,82.74
34781.0,79.63
32204.0,65.96
28943.0,61.06
26722.0,57.05
24962.0,54.16
24009.0,52.46
23554.0,50.48
23504.0,50.15
23989.0,52.06
26512.0,54.9
29999.0,56.73
32840.0,61.96
34217.0,63.72
34576.0,62.29
34362.0,59.25
34095.0,57.52
33972.0,57.86
32803.0,55.9
32290.0,53.91
31859.0,56.32
31834.0,58.05
32182.0,61.06
34416.0,71.82
36169.0,70.28
35005.0,66.58
32360.0,58.92
29389.0,55.5
27013.0,53.39
25028.0,49.77
23852.0,47.89
23391.0,46.52
23217.0,45.94
23783.0,47.49
26272.0,53.19
29693.0,57.55
32600.0,64.05
33993.0,66.26
34964.0,63.86
35258.0,63.55
35194.0,63.2
34888.0,62.74
33711.0,61.29
33102.0,59.38
32687.0,59.23
32664.0,60.23
32744.0,63.03
34534.0,68.56
35998.0,68.37
34764.0,65.92
32150.0,59.25
29322.0,55.51
26981.0,46.48
24904.0,42.35
23790.0,41.4
23250.0,40.08
22948.0,39.86
23411.0,41.27
24766.0,47.13
26699.0,50.76
28673.0,55.32
30384.0,57.91
31691.0,57.87
32076.0,56.25
32101.0,56.42
32005.0,55.72
30869.0,54.04
29970.0,49.36
29651.0,47.32
29590.0,51.7
29820.0,55.04
31892.0,58.82
33721.0,63.02
33212.0,59.4
31247.0,52.85
28502.0,52.88
26406.0,45.1
24536.0,37.89
23086.0,36.79
22587.0,35.83
22388.0,35.33
22841.0,36.48
25005.0,41.59
27674.0,52.86
30454.0,56.91
32406.0,58.35
34046.0,57.63
34151.0,53.81
33932.0,53.18
33861.0,53.67
32754.0,54.26
31850.0,54.14
31354.0,54.7
31213.0,54.67
31398.0,57.18
33237.0,61.02
34538.0,64.27
33674.0,60.94
31409.0,57.21
28943.0,57.21
26527.0,55.0
24605.0,53.86
23178.0,48.27
22484.0,45.31
22156.0,44.42
22224.0,44.86
22721.0,49.04
23371.0,50.69
25372.0,54.32
28263.0,55.34
30467.0,55.61
30834.0,55.62
30860.0,55.87
30927.0,55.83
29919.0,54.94
28617.0,51.83
27849.0,52.39
27583.0,55.45
27884.0,57.74
29701.0,62.51
31414.0,66.13
31368.0,63.13
29669.0,58.26
27736.0,55.81
25270.0,54.44
23278.0,49.61
22008.0,44.55
21127.0,43.29
20767.0,42.3
20807.0,42.64
21104.0,42.95
20936.0,42.77
22005.0,44.67
24442.0,47.91
26550.0,54.87
27444.0,55.45
27542.0,55.77
28053.0,55.84
27724.0,55.68
26446.0,52.52
25788.0,52.47
25604.0,48.75
26091.0,54.78
28390.0,66.08
30976.0,73.55
30601.0,72.68
29515.0,62.71
27803.0,59.0
25117.0,64.08
23034.0,60.1
21948.0,57.31
21435.0,54.05
21442.0,53.94
22300.0,57.81
25108.0,63.24
28782.0,66.65
32470.0,72.56
34119.0,73.55
35125.0,77.37
35169.0,73.56
35340.0,72.07
35285.0,69.93
33894.0,67.11
33296.0,66.5
33059.0,64.9
33034.0,64.28
33056.0,68.78
34853.0,71.91
36679.0,74.28
35532.0,69.27
32645.0,63.22
29514.0,56.34
27089.0,44.42
25005.0,42.98
23958.0,40.54
23452.0,39.41
23446.0,40.37
24033.0,40.3
26407.0,49.13
29741.0,54.0
33045.0,62.92
34826.0,64.73
35748.0,65.73
35974.0,64.44
35861.0,64.45
35657.0,64.22
34143.0,62.22
33383.0,62.11
32963.0,62.38
32851.0,63.45
32920.0,63.49
34655.0,67.61
36577.0,70.9
35535.0,68.87
32924.0,64.08
29732.0,57.21
27115.0,48.94
25180.0,44.65
23972.0,41.27
23538.0,40.39
23490.0,39.54
24188.0,40.25
26456.0,48.08
29847.0,53.12
33112.0,60.72
34688.0,60.55
35095.0,58.71
35066.0,55.33
34886.0,54.42
34483.0,53.22
33298.0,51.56
32695.0,50.25
32532.0,50.58
32564.0,56.23
32318.0,61.11
33961.0,65.47
36170.0,72.15
35323.0,70.59
32722.0,63.82
29597.0,61.59
27006.0,50.67
24994.0,47.53
23842.0,43.03
23375.0,40.66
23206.0,38.69
23726.0,42.18
26016.0,47.11
29335.0,51.52
32876.0,61.28
21218.0,62.79
35129.0,62.3
34903.0,61.89
34514.0,62.07
33829.0,61.56
32921.0,59.1
32404.0,56.85
32085.0,56.87
32139.0,59.31
32057.0,62.97
33685.0,67.64
35825.0,71.03
35071.0,67.94
32667.0,62.07
29825.0,57.11
27277.0,49.56
25407.0,44.71
23951.0,39.98
23336.0,38.47
23271.0,38.59
23915.0,40.37
25961.0,48.83
29096.0,57.5
31759.0,63.01
33020.0,64.43
33594.0,63.56
33475.0,63.03
33113.0,62.21
32857.0,61.46
31884.0,63.23
31088.0,60.96
30578.0,61.13
30348.0,62.67
30041.0,64.33
31396.0,71.24
33588.0,73.14
32968.0,68.57
31169.0,62.16
28898.0,59.52
26665.0,59.79
24746.0,54.35
23396.0,50.77
22753.0,48.12
22324.0,46.08
22336.0,46.54
22613.0,46.58
23099.0,48.86
25043.0,58.4
27306.0,61.86
28656.0,63.25
28864.0,61.09
28357.0,60.73
28314.0,59.65
27293.0,59.12
26103.0,51.19
25411.0,49.22
25290.0,49.8
25386.0,55.86
26796.0,65.21
29430.0,67.25
29486.0,64.36
27946.0,60.14
25980.0,56.95
24029.0,49.53
22123.0,48.1
20906.0,44.51
20313.0,44.17
20452.0,43.2
20668.0,44.51
21125.0,43.76
21317.0,42.92
22828.0,48.78
24479.0,49.33
25140.0,47.43
25016.0,46.95
25066.0,44.16
24966.0,40.99
24346.0,29.23
23759.0,25.48
23289.0,25.89
23255.0,40.6
23636.0,47.4
25537.0,62.94
28098.0,68.95
27455.0,64.63
25981.0,54.58
23928.0,46.56
22195.0,41.77
21435.0,38.8
20836.0,37.85
20806.0,36.29
21335.0,37.3
23477.0,43.43
26657.0,58.83
28604.0,63.44
30429.0,63.24
31377.0,63.37
31803.0,63.3
31823.0,63.35
31578.0,63.34
30516.0,60.89
29620.0,53.15
29104.0,49.49
28766.0,48.89
28355.0,56.83
28019.0,67.64
29282.0,73.64
31365.0,69.59
29261.0,65.54
27112.0,61.11
25340.0,50.4
23748.0,42.18
22552.0,39.88
22054.0,40.36
21843.0,40.05
22271.0,44.61
24040.0,52.28
27051.0,54.18
28694.0,66.02
30244.0,65.73
31053.0,65.79
31259.0,65.0
31301.0,62.56
31050.0,58.09
30120.0,58.26
29310.0,53.68
28914.0,51.7
28699.0,53.56
28191.0,56.96
28026.0,66.35
29291.0,69.85
31165.0,64.14
29094.0,60.33
26846.0,52.79
26818.0,37.28
24299.0,33.18
22546.0,32.12
21480.0,35.39
20937.0,27.82
21035.0,38.39
21476.0,40.02
22289.0,38.74
22929.0,47.67
24754.0,49.8
27027.0,49.57
27933.0,49.88
27648.0,52.52
27873.0,52.97
27769.0,45.73
26825.0,42.12
26254.0,41.29
26508.0,41.21
29232.0,40.79
30623.0,45.41
31605.0,54.08
32040.0,54.03
31115.0,51.93
28916.0,40.64
29735.0,43.12
27495.0,39.66
25998.0,39.24
25550.0,39.83
25157.0,39.53
25926.0,43.04
28654.0,44.1
33637.0,48.71
36527.0,56.05
38097.0,54.79
38792.0,53.66
38742.0,54.71
38557.0,54.8
38535.0,55.07
37091.0,55.94
36774.0,54.37
36600.0,54.73
36928.0,55.11
38010.0,54.82
40306.0,53.83
40324.0,64.35
39156.0,69.09
36332.0,61.16
32830.0,52.74
26156.0,51.81
24337.0,50.68
23285.0,45.13
22960.0,48.52
22915.0,47.09
23335.0,45.05
25892.0,51.31
29741.0,52.05
31946.0,55.52
33043.0,58.02
33512.0,59.28
33552.0,60.18
33462.0,59.98
33230.0,59.19
31983.0,60.88
31504.0,54.81
31013.0,54.58
30948.0,53.68
31306.0,53.86
34097.0,44.91
35321.0,50.59
34286.0,60.24
31735.0,54.46
28826.0,49.88
22005.0,54.48
20648.0,46.82
19712.0,38.66
19075.0,38.36
18846.0,37.55
18878.0,36.54
19592.0,37.25
20332.0,37.7
21031.0,43.25
23171.0,50.22
24726.0,49.49
25103.0,49.02
24890.0,42.65
24966.0,46.09
24714.0,43.4
23644.0,36.37
23077.0,34.8
22937.0,34.2
22850.0,30.45
23204.0,29.08
24869.0,39.73
27437.0,46.17
26087.0,40.67
24503.0,30.27
22918.0,44.24
21583.0,34.39
20774.0,29.73
20391.0,30.18
21047.0,30.74
23474.0,33.02
26150.0,31.36
28645.0,31.18
30176.0,38.93
31136.0,42.15
31591.0,43.48
32027.0,42.74
31859.0,38.63
30823.0,31.9
30268.0,27.45
30092.0,26.6
29990.0,32.33
29612.0,40.53
29637.0,45.05
30190.0,53.34
31764.0,61.65
29683.0,56.94
26874.0,52.91
26911.0,56.16
25253.0,52.51
24239.0,45.85
23768.0,47.06
23645.0,43.96
23805.0,44.89
24859.0,49.86
26580.0,49.77
28384.0,56.92
29822.0,59.24
31161.0,57.3
31776.0,57.11
32257.0,57.51
32524.0,57.14
31820.0,54.18
31231.0,44.96
31441.0,44.17
31689.0,45.12
31309.0,47.13
30960.0,54.16
30621.0,57.23
30794.0,64.02
30462.0,60.91
28209.0,57.21
29246.0,55.23
27413.0,52.94
25880.0,50.71
24796.0,45.38
24491.0,46.04
24164.0,52.97
23853.0,56.85
24090.0,56.54
25805.0,64.07
28037.0,69.33
30121.0,71.98
31106.0,71.22
31881.0,64.57
32370.0,64.09
32117.0,58.74
31610.0,55.03
31148.0,52.27
30904.0,54.82
30742.0,55.67
30571.0,57.92
30423.0,63.63
30522.0,68.53
30677.0,58.82
29301.0,52.45
27967.0,52.03
26027.0,40.69
24755.0,39.18
24086.0,38.42
23772.0,37.88
23994.0,38.44
25467.0,41.04
27189.0,47.08
29475.0,53.98
31881.0,55.19
33323.0,56.46
34388.0,58.03
35201.0,58.73
35731.0,58.14
35143.0,56.91
34535.0,55.87
34511.0,54.52
34408.0,55.14
33865.0,57.3
33195.0,59.12
32383.0,64.47
32820.0,71.47
32419.0,67.08
30264.0,60.61
26422.0,59.76
24907.0,56.07
23834.0,51.78
23302.0,48.33
23164.0,48.25
23257.0,50.56
25069.0,58.8
27450.0,59.13
28977.0,65.31
30508.0,68.85
31492.0,71.12
32010.0,70.67
32442.0,69.53
32546.0,69.41
31237.0,65.67
30368.0,62.52
29974.0,62.77
30036.0,62.93
29635.0,64.41
29315.0,67.65
29905.0,72.2
31050.0,74.66
28676.0,67.8
26603.0,62.13
22944.0,64.91
21624.0,57.98
20535.0,53.23
19956.0,53.14
19721.0,53.09
19547.0,53.03
19901.0,66.18
20443.0,67.76
20555.0,72.21
22086.0,70.97
23988.0,72.51
24658.0,73.14
25143.0,73.04
25649.0,72.53
25323.0,71.31
24083.0,68.79
23297.0,67.97
23197.0,69.46
23377.0,70.29
24722.0,70.05
27457.0,71.85
27943.0,76.06
26637.0,72.89
24784.0,70.87
24576.0,62.78
23192.0,58.58
22283.0,54.5
21932.0,56.51
21812.0,55.26
22263.0,54.46
24561.0,55.62
28043.0,57.27
30108.0,60.34
31144.0,62.79
31638.0,67.75
31786.0,67.11
31949.0,64.85
31736.0,64.06
30462.0,63.68
29946.0,60.91
29587.0,56.35
30114.0,54.38
32309.0,54.93
33164.0,54.93
33171.0,62.68
31969.0,68.22
29126.0,67.73
26409.0,63.59
27186.0,63.79
25228.0,55.03
23958.0,52.14
23446.0,52.16
23485.0,47.52
23966.0,47.1
26504.0,47.44
31049.0,46.2
33480.0,44.43
34096.0,46.78
34460.0,49.43
34116.0,46.1
33694.0,42.98
33376.0,44.19
32263.0,41.6
31480.0,36.38
31330.0,29.87
32235.0,32.2
34504.0,39.82
34779.0,44.14
34651.0,54.4
33838.0,66.71
31900.0,62.81
29352.0,57.72
23475.0,52.23
21845.0,47.1
20935.0,45.45
20782.0,43.36
20921.0,43.19
21459.0,47.82
23902.0,54.76
27050.0,61.54
29022.0,68.55
30202.0,70.7
30848.0,68.46
31034.0,66.45
31233.0,63.02
31031.0,62.03
30134.0,60.27
29300.0,55.88
29015.0,55.14
28719.0,59.11
28387.0,61.75
28346.0,64.98
29511.0,68.67
31722.0,72.5
29393.0,67.97
26665.0,59.93
24815.0,52.0
23251.0,46.43
22358.0,44.67
21929.0,38.9
21845.0,38.18
22233.0,40.3
24492.0,46.07
27860.0,56.23
29843.0,61.92
30822.0,63.9
31468.0,64.57
31439.0,64.4
31536.0,59.64
31445.0,58.3
30475.0,57.74
29888.0,52.27
29754.0,51.27
29442.0,53.43
28947.0,54.98
29062.0,59.18
30438.0,62.25
32230.0,67.78
29646.0,63.04
27149.0,56.72
25292.0,52.96
23666.0,48.99
22781.0,45.23
22452.0,41.6
22376.0,41.75
22687.0,44.06
24735.0,50.49
27879.0,56.49
30026.0,62.96
31172.0,64.1
31754.0,67.43
32001.0,68.0
32232.0,68.04
32149.0,68.29
30868.0,65.86
30216.0,62.66
29854.0,63.08
29628.0,64.44
29407.0,64.18
29624.0,65.54
30872.0,71.29
32311.0,77.57
29850.0,71.6
27238.0,64.74
25286.0,65.82
23604.0,61.88
22560.0,55.28
22218.0,55.77
22142.0,53.36
22457.0,53.6
24606.0,60.82
27759.0,63.77
24541.0,66.56
31468.0,68.01
31715.0,68.49
31930.0,68.91
31653.0,66.49
30455.0,63.34
29587.0,59.1
29423.0,56.56
29368.0,56.47
29214.0,56.85
29337.0,60.83
30540.0,67.23
32527.0,70.61
30037.0,65.22
27375.0,59.65
25398.0,65.28
23759.0,56.93
22779.0,54.25
22266.0,53.63
22150.0,52.4
22505.0,53.68
24716.0,64.86
27795.0,68.56
29769.0,71.32
30941.0,72.66
31378.0,72.55
31519.0,73.13
31823.0,72.85
31444.0,72.98
30104.0,70.41
29310.0,68.83
29017.0,68.1
28822.0,69.11
28373.0,69.68
28390.0,71.83
29239.0,75.55
31207.0,80.34
29085.0,75.49
26792.0,70.98
25230.0,66.33
23707.0,62.64
22576.0,59.61
21917.0,59.71
21519.0,61.86
21313.0,59.79
21785.0,61.27
22323.0,59.66
23716.0,63.96
25989.0,66.62
27506.0,66.92
27751.0,66.03
27640.0,62.21
27802.0,59.03
27035.0,53.38
25732.0,46.76
24876.0,44.63
24564.0,44.44
24585.0,46.33
25097.0,50.81
26014.0,62.49
28339.0,68.51
27115.0,66.88
25237.0,59.84
23555.0,61.06
21967.0,48.24
20806.0,46.94
20154.0,47.72
19665.0,45.39
19655.0,44.46
19943.0,45.62
19910.0,43.69
20613.0,45.81
22544.0,47.75
24137.0,52.04
24767.0,53.29
24862.0,53.71
25157.0,55.35
24873.0,53.5
23597.0,47.16
22848.0,46.75
22508.0,48.04
22566.0,51.52
23107.0,56.58
24641.0,71.09
27825.0,80.35
27126.0,78.57
25158.0,71.36
22984.0,68.55
21590.0,62.65
20745.0,58.53
20383.0,57.86
20426.0,59.24
21078.0,61.79
23661.0,67.21
26894.0,68.93
30296.0,75.37
30676.0,75.03
30814.0,75.1
31057.0,74.77
30931.0,73.67
29977.0,71.85
29254.0,66.48
29039.0,65.28
28888.0,65.67
28481.0,61.67
28253.0,63.21
29259.0,68.99
31572.0,72.11
29388.0,67.54
26576.0,55.67
24837.0,55.28
23307.0,53.92
22462.0,51.3
22076.0,50.53
21966.0,52.2
22354.0,52.5
24543.0,54.89
27310.0,62.66
29477.0,69.37
30553.0,70.56
30928.0,71.21
31088.0,71.03
31283.0,69.8
31163.0,67.92
30146.0,63.57
29426.0,53.87
29235.0,53.26
29044.0,54.75
28696.0,54.17
28646.0,55.67
29756.0,65.08
31654.0,72.02
29320.0,66.04
26644.0,56.44
25040.0,54.49
23590.0,49.93
22730.0,45.19
22157.0,45.34
22179.0,46.11
22370.0,49.76
24385.0,55.5
27221.0,62.56
29302.0,68.45
30479.0,69.17
31259.0,70.21
31470.0,71.14
31546.0,70.69
31131.0,70.0
29955.0,64.05
29113.0,59.22
28879.0,57.37
28751.0,61.76
28368.0,63.18
28243.0,63.25
29122.0,71.03
30776.0,78.01
28944.0,71.74
26697.0,68.39
25096.0,70.17
23396.0,67.51
22397.0,63.48
22041.0,65.51
21931.0,65.3
22205.0,65.02
23971.0,68.49
26548.0,71.8
28511.0,75.98
29638.0,77.11
30032.0,78.33
30323.0,78.52
30329.0,78.43
30291.0,77.53
29208.0,75.74
28503.0,71.68
28293.0,71.38
28195.0,71.82
27802.0,72.94
27765.0,75.62
28620.0,79.04
28899.0,77.04
26437.0,72.01
24580.0,70.39
23152.0,68.87
22124.0,67.0
21623.0,66.93
21533.0,64.97
21996.0,66.4
24143.0,68.96
26651.0,70.71
28665.0,74.2
29942.0,74.66
30614.0,76.39
30714.0,76.17
30918.0,76.0
30817.0,74.31
29979.0,72.06
29140.0,66.96
28781.0,65.17
28653.0,65.71
28329.0,64.97
28223.0,65.21
28982.0,67.89
30659.0,74.05
28694.0,67.24
26520.0,61.3
25086.0,67.87
23554.0,57.79
22450.0,51.5
21914.0,51.91
21693.0,48.7
21464.0,48.28
21955.0,52.2
22288.0,51.98
23863.0,56.74
26276.0,62.42
27961.0,63.5
28192.0,65.48
28026.0,63.98
28171.0,65.16
27243.0,64.2
25956.0,56.43
25036.0,54.35
24711.0,54.86
24597.0,57.12
24833.0,62.0
25829.0,67.16
27959.0,73.17
26883.0,69.88
25153.0,62.64
23401.0,52.84
21746.0,45.73
20725.0,42.73
20286.0,44.96
19989.0,42.09
19916.0,42.0
20114.0,44.48
19987.0,41.15
20484.0,46.4
22475.0,50.31
24193.0,55.36
25165.0,55.33
25563.0,58.99
25877.0,64.14
25495.0,57.98
24235.0,46.07
23383.0,38.0
23127.0,40.42
23356.0,43.36
23926.0,47.56
25281.0,52.15
27678.0,71.6
27002.0,67.98
25193.0,52.82
23262.0,50.36
21819.0,46.34
20936.0,41.6
20576.0,42.68
20511.0,42.73
21207.0,44.32
23720.0,49.99
26575.0,54.21
28935.0,61.16
30129.0,61.69
30788.0,62.11
31120.0,62.84
31385.0,64.17
31309.0,64.15
30244.0,59.91
29520.0,54.55
29279.0,52.81
29291.0,55.92
28961.0,57.61
28763.0,59.71
29627.0,63.03
31677.0,71.32
29319.0,67.31
26414.0,62.29
24793.0,61.58
23210.0,52.55
22438.0,50.68
22074.0,50.49
21961.0,49.77
22304.0,51.59
24494.0,61.25
27085.0,66.59
29453.0,70.95
30447.0,73.05
30968.0,71.92
31040.0,73.69
31269.0,73.94
31110.0,74.4
29865.0,74.21
29305.0,74.03
29047.0,71.56
28821.0,72.52
28509.0,74.6
28460.0,76.26
29199.0,76.91
31323.0,82.52
29566.0,75.67
26598.0,72.89
24837.0,70.98
23204.0,69.47
22303.0,68.04
21956.0,65.71
21881.0,64.01
22294.0,65.64
24551.0,69.22
27281.0,69.07
29590.0,73.94
30444.0,76.08
31142.0,74.14
31109.0,75.03
31325.0,74.06
31163.0,74.15
30046.0,71.52
29476.0,69.47
29319.0,67.04
29314.0,69.08
28857.0,68.53
28781.0,69.85
29415.0,74.56
31231.0,79.71
29454.0,76.44
26779.0,71.49
25216.0,67.58
23594.0,67.27
22595.0,64.88
22316.0,64.07
22224.0,62.79
22551.0,62.93
24711.0,65.95
27386.0,67.76
29521.0,71.27
30581.0,71.36
31049.0,70.8
31068.0,69.22
31262.0,70.21
31258.0,68.59
30187.0,64.12
29645.0,58.51
29540.0,57.82
29509.0,58.01
29022.0,57.86
28699.0,62.01
28880.0,67.88
30642.0,72.9
29053.0,67.65
26779.0,58.01
26019.0,56.22
23591.0,49.32
22089.0,49.79
21350.0,50.5
21054.0,46.78
21533.0,46.97
23240.0,48.52
26141.0,47.39
28870.0,48.05
31473.0,52.58
32893.0,51.6
32741.0,52.04
31942.0,52.58
31779.0,53.91
30864.0,49.91
29742.0,46.89
29336.0,47.11
29469.0,48.29
30960.0,59.97
31097.0,67.61
31242.0,69.78
31443.0,75.24
30365.0,73.71
28635.0,73.01
29913.0,63.84
27491.0,56.43
26052.0,53.77
25561.0,53.68
25491.0,54.01
26047.0,53.83
28540.0,54.68
33418.0,54.28
36613.0,58.44
38012.0,57.27
38566.0,59.8
38103.0,58.05
38014.0,57.73
36718.0,53.95
36151.0,47.47
36100.0,43.2
36284.0,44.24
37650.0,48.47
40075.0,52.68
40234.0,59.39
39251.0,66.22
36447.0,66.21
32876.0,59.85
26571.0,49.22
24868.0,47.33
24156.0,45.7
23815.0,46.45
23781.0,46.24
24302.0,46.63
26552.0,47.58
30474.0,46.18
32858.0,49.46
33861.0,51.41
34148.0,55.93
33993.0,56.31
33623.0,56.19
33364.0,56.57
32156.0,56.08
